"File Name","Internal Name","Description","Game Name","Game Description","Type","Rom Name","Disk Name","Size","CRC","MD5","SHA1","SHA256","Nodump"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Escape the Mangs Dungeon","","rom","161 - Escape the Mangs Dungeon.gba","","17083184","090dffb3","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fallen King","","rom","114 - Fallen King.gba","","17826340","8b2cbe45","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","FE7 Inflation","","rom","112 - FE7 Inflation.gba","","17825792","6ea83897","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","FE7if","","rom","109 - FE7if.gba","","33554432","6eca79ce","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","FE8 midori (Green)","","rom","176 - FE8 midori (Green).gba","","33554432","25d88b16","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","FE8 midori (Green) (English Translation)","","rom","177 - FE8 midori (Green) (English Translation).gba","","33554432","4279b308","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","FE8_GIRLS","","rom","174 - FE8_GIRLS.gba","","16777216","214b26b9","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","FE8_GIRLS (English Translation)","","rom","175 - FE8_GIRLS (English Translation).gba","","16777216","d98445bc","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fe 8 Chess","","rom","241 - Fe 8 Chess.gba","","16806152","d5ddb5e8","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","FE but it’s my Biology Homework","","rom","198 - FE but it’s my Biology Homework.gba","","17279456","385de2ec","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","FE The Grand Uprising","","rom","213 - FE The Grand Uprising.gba","","29479028","535448a4","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","FE The Grand Uprising (Blue default player phase map sprite palette)","","rom","214 - FE The Grand Uprising (Blue default player phase map sprite palette).gba","","29066908","adf5269e","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","FEU Gacha","","rom","168 - FEU Gacha.gba","","16777216","35c74672","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem (Europe) (En,Es,It)","","rom","5 - Fire Emblem (Europe) (En,Es,It).gba","","16777216","9decc754","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem (Europe) (En,Fr,De)","","rom","4 - Fire Emblem (Europe) (En,Fr,De).gba","","16777216","4a805ed1","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem (Europe) (En,Fr,De) (Wii U Virtual Console)","","rom","15 - Fire Emblem (Europe) (En,Fr,De) (Wii U Virtual Console).gba","","16777216","335c5855","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem (USA) (Wii U Virtual Console)","","rom","13 - Fire Emblem (USA) (Wii U Virtual Console).gba","","16777216","1b8713c7","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem (USA, Australia)","","rom","3 - Fire Emblem (USA, Australia).gba","","16777216","2a524221","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Barhara Revisited","","rom","123 - Fire Emblem - Barhara Revisited.gba","","17529368","15482be6","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Code of the Black Knights","","rom","150 - Fire Emblem - Code of the Black Knights.gba","","33016900","c666f8b1","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Death or Glory","","rom","124 - Fire Emblem - Death or Glory.gba","","19915268","cf613764","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Different Dimensions Ostian Princess 2.0","","rom","122 - Fire Emblem - Different Dimensions Ostian Princess 2.0.gba","","17357684","624f1b70","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Emulation Theory","","rom","231 - Fire Emblem - Emulation Theory.gba","","20286080","2960b252","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Emulation Theory (Classic Mode, No skills)","","rom","232 - Fire Emblem - Emulation Theory (Classic Mode, No skills).gba","","20286080","755d8d9a","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Emulation Theory (Pain Mode, 0% Growth Rates)","","rom","233 - Fire Emblem - Emulation Theory (Pain Mode, 0% Growth Rates).gba","","20286080","28206b59","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Feud of the Fangs","","rom","139 - Fire Emblem - Feud of the Fangs.gba","","16805464","7b2765bc","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Fuuin no Tsurugi (China)[iQue][CHS]","","rom","16 - Fire Emblem - Fuuin no Tsurugi (China)[iQue][CHS].gba","","16777216","8cebef1e","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Fuuin no Tsurugi (Japan)","","rom","1 - Fire Emblem - Fuuin no Tsurugi (Japan).gba","","8388608","d38763e1","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Fuuin no Tsurugi (Japan)[CGP & W_anthony][CHS]","","rom","21 - Fire Emblem - Fuuin no Tsurugi (Japan)[CGP & W_anthony][CHS].gba","","10415546","4a7bf795","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Fuuin no Tsurugi (Japan)[Superxyj][CHS]","","rom","20 - Fire Emblem - Fuuin no Tsurugi (Japan)[Superxyj][CHS].gba","","9676785","823c3801","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Fuuin no Tsurugi (Japan)[Wolf & Chinafe](v1.1)(2006090701) [CHS]","","rom","30 - Fire Emblem - Fuuin no Tsurugi (Japan)[Wolf & Chinafe](v1.1)(2006090701) [CHS].gba","","8388608","1ccf7040","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Fuuin no Tsurugi (Japan)[Wolf & Chinafe](v20060906) [CHS]","","rom","22 - Fire Emblem - Fuuin no Tsurugi (Japan)[Wolf & Chinafe](v20060906) [CHS].gba","","8388608","1f19d989","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Heroes Remake","","rom","100 - Fire Emblem - Heroes Remake.gba","","31526756","1c4fcc59","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Justice and Pride","","rom","188 - Fire Emblem - Justice and Pride.gba","","26189708","c166ce14","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Reawakening","","rom","146 - Fire Emblem - Reawakening.gba","","20016012","9f92a410","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Reborn Dimensions, Olethian Princess","","rom","220 - Fire Emblem - Reborn Dimensions, Olethian Princess.gba","","23413200","f379d286","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Rekka no Ken (Japan)","","rom","2 - Fire Emblem - Rekka no Ken (Japan).gba","","16777216","f0c10e72","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Rekka no Ken (Japan) (Beta) (06-02-2003)","","rom","9 - Fire Emblem - Rekka no Ken (Japan) (Beta) (06-02-2003).gba","","16777216","b40d6854","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Rekka no Ken (Japan) (Beta) (19-02-2003)","","rom","10 - Fire Emblem - Rekka no Ken (Japan) (Beta) (19-02-2003).gba","","16777216","8146a270","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Rekka no Ken (Japan)[CGP][CHS]","","rom","24 - Fire Emblem - Rekka no Ken (Japan)[CGP][CHS].gba","","19030368","042c159c","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Rekka no Ken (Japan)[Superxyj][CHS]","","rom","25 - Fire Emblem - Rekka no Ken (Japan)[Superxyj][CHS].gba","","19086336","eafa4ef0","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Rekka no Ken (Japan)[Wolf & Chinafe](v1.3)(20060908) [CHS]","","rom","31 - Fire Emblem - Rekka no Ken (Japan)[Wolf & Chinafe](v1.3)(20060908) [CHS].gba","","16777216","4186d6e5","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Rekka no Ken (Japan)[Wolf & Chinafe](v20090828) [CHS]","","rom","23 - Fire Emblem - Rekka no Ken (Japan)[Wolf & Chinafe](v20090828) [CHS].gba","","16777216","7aef4edc","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Seima no Kouseki (Japan)","","rom","6 - Fire Emblem - Seima no Kouseki (Japan).gba","","16777216","9d76826f","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Seima no Kouseki (Japan) (Beta)","","rom","11 - Fire Emblem - Seima no Kouseki (Japan) (Beta).gba","","16777216","cd9d8972","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Seima no Kouseki (Japan)[Bootleg & Shuidechangleweiyang][CHS]","","rom","27 - Fire Emblem - Seima no Kouseki (Japan)[Bootleg & Shuidechangleweiyang][CHS].gba","","16777216","223f8fc4","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Seima no Kouseki (Japan)[Wolf & Chinafe](v20060906) [CHS]","","rom","26 - Fire Emblem - Seima no Kouseki (Japan)[Wolf & Chinafe](v20060906) [CHS].gba","","16777216","79609d14","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Sword of Heaven and Earth (Menu Translation)","","rom","111 - Fire Emblem - Sword of Heaven and Earth (Menu Translation).gba","","27379316","d3146773","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Sword of Seals (English Translation v2.1)[Dark Twilkitri Net Translation Division]","","rom","28 - Fire Emblem - Sword of Seals (English Translation v2.1)[Dark Twilkitri Net Translation Division].gba","","16777216","35f5b06b","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Tenchi no Ken (Japan)","","rom","110 - Fire Emblem - Tenchi no Ken (Japan).gba","","27323016","f925dd29","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - The Arch of Coups","","rom","157 - Fire Emblem - The Arch of Coups.gba","","18641452","362cecef","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - The Binding Blade (English Localization v1.1.3)[Gringle]","","rom","29 - Fire Emblem - The Binding Blade (English Localization v1.1.3)[Gringle].gba","","8587268","c5ccd529","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - The Fall of Thabes","","rom","221 - Fire Emblem - The Fall of Thabes.gba","","24947612","7572b080","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - The Heroes We Deserve","","rom","155 - Fire Emblem - The Heroes We Deserve.gba","","22209796","a2171a8e","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - The Sacred Stones (Europe) (En,Fr,De,Es,It)","","rom","8 - Fire Emblem - The Sacred Stones (Europe) (En,Fr,De,Es,It).gba","","33554432","b3005195","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - The Sacred Stones (Europe) (En,Fr,De,Es,It) (Wii U Virtual Console)","","rom","14 - Fire Emblem - The Sacred Stones (Europe) (En,Fr,De,Es,It) (Wii U Virtual Console).gba","","33554432","2653401a","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - The Sacred Stones (USA) (Wii U Virtual Console)","","rom","12 - Fire Emblem - The Sacred Stones (USA) (Wii U Virtual Console).gba","","16777216","dea3b767","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - The Sacred Stones (USA, Australia)","","rom","7 - Fire Emblem - The Sacred Stones (USA, Australia).gba","","16777216","a47246ae","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Vision Quest","","rom","203 - Fire Emblem - Vision Quest.gba","","27226016","aee1137a","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem - Will of Good and Evil","","rom","101 - Fire Emblem - Will of Good and Evil.gba","","16777216","9cbb923e","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem [Latino] 2.0 ~ You Can (Not) Ban (English)","","rom","117 - Fire Emblem [Latino] 2.0 ~ You Can (Not) Ban (English).gba","","25224852","fc2b8ed3","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem [Latino] 2.0 ~ You Can (Not) Ban (Spanish)","","rom","116 - Fire Emblem [Latino] 2.0 ~ You Can (Not) Ban (Spanish).gba","","25198924","8ea1444d","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem Poop","","rom","118 - Fire Emblem Poop.gba","","24492260","8d1db15c","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Fire Emblem Versus","","rom","134 - Fire Emblem Versus.gba","","16777284","47ba1139","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Flames of Redemption","","rom","239 - Flames of Redemption.gba","","24536888","e1428e68","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Flames of Redemption (supports unlocked)","","rom","240 - Flames of Redemption (supports unlocked).gba","","24536888","0c835af0","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Four Kings - Deposition","","rom","208 - Four Kings - Deposition.gba","","29771900","583bf142","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Free for All","","rom","209 - Free for All.gba","","16840832","c4c15d98","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Gay Baby Emblem","","rom","166 - Gay Baby Emblem.gba","","17048076","a95e4ae4","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Heaven’s Bloom","","rom","154 - Heaven’s Bloom.gba","","18376448","c998aa0e","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Hector Saves Christmas","","rom","163 - Hector Saves Christmas.gba","","17089672","6896d8c2","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Hector Saves Christmas Again","","rom","164 - Hector Saves Christmas Again.gba","","17415920","e69b171f","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Heroes of PBAP","","rom","190 - Heroes of PBAP.gba","","19640328","9e78b8ef","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Inheritance","","rom","210 - Inheritance.gba","","27877852","db7233f0","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Inheritance (with Minimug)","","rom","211 - Inheritance (with Minimug).gba","","27877852","bc0988fd","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Isekai Emblem","","rom","237 - Isekai Emblem.gba","","23924912","60a52d28","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Journeys","","rom","219 - Journeys.gba","","26336432","1c83df77","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Kaitou","","rom","179 - Kaitou.gba","","33153280","6e2c9f97","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Kaitou (English)","","rom","180 - Kaitou (English).gba","","33465472","9cad49eb","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Knoll’s Super Spooky Halloween Adventure","","rom","162 - Knoll’s Super Spooky Halloween Adventure.gba","","17014360","19a64b75","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Maiden Quest","","rom","125 - Maiden Quest.gba","","19773496","f11864bd","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Marc’s Precious - Revenge","","rom","170 - Marc’s Precious - Revenge.gba","","17332276","4426c3f9","","","","None"
"laqieer - Fire Emblem - Game Boy Advance.xml","laqieer - Fire Emblem - Game Boy Advance","Fire Emblem ROM hacks","Myrm Emblem","","rom","238 - Myrm Emblem.gba","","22182264","b5a503ae","","","","None"
